,Branden & brandweer,Politiek & verkiezingen,Politie,Inlichtingendienst,Diplomatie,Discriminatie,Demonstraties,Defensie,Duurzame energie,Klimaatverandering,Rechtbank & rechter,Criminaliteit & drugs,Criminaliteit & geweld,Diefstal,Corruptie & fraude,Veehouderijen & vlees,Landbouw & boeren,Werk,Woningmarkt,Pensioen,Oorlog & conflicten,Stikstof,Kernenergie,Belasting,Vakbonden,Reizen & Openbaar vervoer,Studielening,Onderwijs,Vliegen,Vakantie & tourisme,Seksueel misbruik & seksualiteit,Voetbal,Data & privacy & algoritmes,Sport,Zorg,Coronavirus,Asielzoekers & vluchtelingen,Europese Unie,Afval,Homoseksualiteit,Medicijnen,Gas,Natuur & dieren,Aanslagen & terrorisme,Banken,Verkeer,Bedrijfsleven & economie,Consumenten,Cultuur & musea,Olie & kolen & grijze energie,Prostitutie & mensenhandel,Zwangerschap & abortus ,Festival & feesten,Scheepvaart,Islam,Christendom,Wiet,China,Natuurramp & extreem weer,Mensenrechten,Koningshuis,Ruimtevaart
5544,3.999673e-06,0.00022525332,0.00026150388,1.6308252e-06,5.470164e-07,5.3189746e-07,1.7129873e-05,3.780394e-06,2.595834e-05,7.882302e-06,3.6293426e-05,3.6139598e-05,1.0620783e-05,3.934583e-06,1.3920665e-06,5.340469e-07,3.3597303e-06,0.00036191242,0.9962443,1.4798388e-06,0.00034510688,1.1116567e-06,1.0657641e-05,7.706202e-06,3.3793815e-06,2.0952616e-06,9.4210543e-07,2.6362182e-05,4.7131957e-06,6.8718095e-06,1.412771e-07,1.2627726e-06,6.5112378e-09,1.1831137e-06,8.356312e-05,5.464148e-06,0.00035967547,2.0673182e-05,3.9955074e-07,1.3065631e-05,1.8170213e-05,0.00014699841,0.0001471194,4.1823242e-07,2.5159305e-05,1.9694504e-05,7.657445e-06,1.4696771e-05,1.3197798e-06,4.7918957e-06,9.380172e-05,5.8137397e-07,5.3363476e-07,1.7589608e-07,1.4413026e-05,7.07997e-06,6.0014878e-05,2.2753615e-07,0.0012802872,1.7654187e-06,1.2608388e-05,5.0511897e-09
5577,0.00012775135,0.009149822,0.036688752,5.419627e-06,1.087994e-06,2.7388135e-06,0.00021107588,7.58944e-05,0.006537275,0.0012067439,0.00023618768,0.0001771803,0.0033877112,0.008225806,6.134419e-05,4.6799864e-06,0.00086173497,0.0027899502,0.38996136,0.00017698969,0.0011294589,0.00090024323,9.880036e-06,4.0220115e-05,2.44263e-05,0.0004771244,1.0758313e-06,0.0008280239,0.00040003468,3.860702e-06,7.714087e-06,0.0007017777,5.059789e-06,0.0006884784,0.00031223282,9.71218e-05,0.00041065237,0.00023797643,2.837417e-05,1.1023374e-05,1.2417688e-06,0.0010265796,0.062258117,2.4063222e-05,0.0005161388,0.45432204,0.002689395,0.0023090816,0.00028231644,0.00038995786,0.00063261203,6.368782e-06,0.0001690878,0.00011210866,6.0137587e-05,0.000736087,0.00024422925,6.424827e-06,0.0077309203,6.3054163e-06,0.00025725923,1.5298385e-05
5610,0.00025080025,0.48622778,0.0007743653,8.366784e-06,0.00012970457,4.051874e-06,0.00047600185,0.00074719376,0.0029578628,0.0017636451,0.0030448565,0.00012660696,0.013962366,0.0018420665,3.4897075e-05,1.8105168e-06,0.00080274296,0.00044883392,0.0006133826,5.42327e-05,0.0069401655,0.0008403224,1.38996e-05,1.6646129e-05,1.6615194e-06,0.00023443329,4.472296e-09,5.410403e-05,0.0003524864,2.9215953e-06,0.0001278641,4.411753e-05,5.145074e-06,0.00041635666,0.000174798,0.00021980355,0.0013264013,0.0014184618,4.2464835e-06,3.701382e-05,2.7597935e-06,0.00010812296,0.009684677,0.0009750637,9.774116e-05,0.4387456,0.0034248643,0.0029872858,0.0003952274,0.00023184891,0.0014186068,0.00033786613,1.8078148e-05,0.001405043,0.0009648834,0.00118182,2.9850162e-05,0.00022103652,0.009225267,4.831695e-05,0.0019843725,9.2762075e-06
5643,0.00013505713,0.54635423,0.0021289894,3.3370004e-06,0.0020256818,7.4003356e-06,0.0015722876,0.00047724592,3.4416776e-06,0.00011379386,0.1497963,0.007995178,0.032611486,0.00020003556,0.027313894,4.6305904e-06,0.0040381774,0.0002433522,9.8531345e-05,8.682328e-05,0.004179715,0.00018620586,7.033564e-05,0.0066191945,1.5942425e-05,0.0013846557,2.6255152e-06,0.0012730535,0.00049634126,5.6933795e-06,0.0052966084,0.0001606029,1.8908582e-05,0.0002462493,0.064442016,0.0037481908,0.00019169526,0.009810044,1.8968785e-06,6.1026985e-05,0.0015916971,1.8385397e-05,5.522688e-05,0.0003453601,0.0022023187,0.0670307,0.027462266,0.003027599,9.240598e-05,0.0001564058,0.002684935,0.01127457,2.3156163e-07,5.103812e-05,3.366141e-05,0.0021445192,0.001270635,0.0024841276,0.0032663674,7.598608e-05,0.0012890765,2.1682039e-05
5676,4.966872e-06,0.22611225,0.00029721108,1.2497273e-05,0.0023548943,4.2523723e-05,0.00085635536,0.00022068035,1.30355575e-05,0.0006428366,0.5221312,0.0041189585,0.0026215266,1.7378479e-06,0.053942535,7.0451307e-07,0.00012003699,0.00017130372,1.4237118e-05,1.8387947e-05,0.001897899,1.6532622e-05,0.0015408078,0.00020692564,0.00037722703,0.00034900184,1.2947713e-06,0.0002097847,0.00013461374,5.38667e-06,0.005048735,1.4757944e-05,0.00010808103,4.48363e-05,0.000634911,0.13133651,8.946074e-06,0.001531032,1.7394854e-05,4.8847805e-06,0.0015785123,3.2466685e-06,1.1708705e-05,0.0004251783,0.001665541,1.9503996e-05,0.034543347,0.00052369345,1.39259155e-05,0.0024409585,4.6157304e-05,0.00019828982,6.5617854e-07,9.0249074e-07,0.0002456259,0.00016004627,0.00016288496,0.0003195389,2.2008857e-05,0.00025454647,0.00017577573,4.9827986e-07
5709,8.652603e-06,0.11106419,0.0002383341,2.3433673e-05,0.0012234106,2.9002842e-05,0.0038983573,4.9868344e-05,8.078942e-07,0.000102882856,0.8304251,0.00020950186,0.000425013,4.1711914e-06,0.028629055,2.0039702e-06,0.00027382,0.00010198004,9.6877804e-05,0.00025680134,7.147559e-05,4.0041774e-05,0.0010302963,0.0012348765,0.00086516707,3.3182234e-05,4.320895e-06,6.470612e-05,5.3580434e-06,4.0300748e-07,0.001053971,2.2993343e-05,6.328735e-05,5.2834425e-06,0.00025675088,0.0016361121,5.2061573e-06,0.00028770682,1.8944958e-06,9.438204e-06,0.00018517864,7.708874e-06,9.267979e-06,3.3939625e-05,0.0010226748,9.542858e-05,0.013235057,0.0002207388,1.2503949e-05,5.9582588e-05,1.8344055e-05,1.5499116e-05,1.6864952e-06,9.5180496e-08,0.00013756503,1.2407353e-05,0.00089216005,9.296975e-05,7.96041e-06,0.00010691292,7.367683e-05,2.9186863e-06
5742,5.9727063e-06,0.12826106,0.0001735191,0.00017602947,0.0043111467,1.8185091e-06,0.012960642,4.2228683e-05,3.854262e-06,0.0015009114,0.8280899,0.0004600182,0.00020417073,0.00032257222,0.0037233108,3.3634224e-05,0.0014634306,4.8683505e-05,0.00042752043,0.0002649172,0.00020096445,0.0004760395,3.0020447e-05,0.00087530055,2.4271103e-05,1.1106587e-05,2.2076718e-07,6.215482e-05,2.3808581e-05,1.6749719e-06,0.00020289788,0.00012799048,6.4219016e-06,2.8558543e-05,8.348981e-05,0.00018705058,9.7387114e-05,0.0032867878,1.4180735e-07,2.6571683e-05,3.978362e-05,5.2827243e-05,0.00034720395,6.6104712e-06,0.0004556125,0.0044152117,0.004794259,9.699576e-05,7.410054e-06,0.00017864889,3.1239326e-06,5.085227e-07,1.1277007e-06,9.515965e-07,0.00028048435,3.7979036e-05,0.00032232777,0.00038844618,8.6020176e-05,0.00014483559,0.00010126337,1.025763e-05
5775,7.0758847e-06,0.35408273,0.00018626018,0.0009741904,0.0012923655,5.7080986e-05,0.2402764,3.018669e-05,1.4497292e-05,0.0032644013,0.2351019,5.7340665e-05,0.00036444957,0.0001006688,0.000818142,2.5731668e-05,0.0024515023,0.0006772594,0.011652428,0.01778463,0.00019008105,0.001014521,5.4382817e-05,0.009638284,0.00020822261,2.7053742e-05,3.470189e-05,0.0004962569,3.777506e-05,1.0522485e-06,9.633271e-06,0.0010805561,1.2773937e-05,0.00013334164,0.0003161988,1.6226113e-05,0.0013436672,0.080131896,2.4073854e-06,0.00031451858,0.00018649599,0.0013340954,8.672934e-05,8.318051e-06,0.0007827545,0.004987177,0.021029346,0.000697096,1.9575271e-05,0.0028843451,4.415262e-05,1.7677077e-05,8.4951114e-07,9.439328e-06,0.0005166455,1.1785747e-05,0.00028748857,0.00038692725,3.7792342e-05,0.0023271462,5.43194e-06,5.5969293e-05
5808,1.1132988e-05,0.25463954,0.0005509908,0.002174164,0.00029467518,0.0009330438,0.046957362,0.00013182375,4.604227e-06,0.00689108,0.60339516,0.00013976678,0.0010735738,0.0009998326,0.00030570006,2.200804e-07,3.992488e-05,0.00038822123,0.018377578,0.0011367955,0.0007406894,9.872457e-05,1.3133407e-05,0.0038006292,1.5497686e-05,0.00012613687,6.6229013e-06,0.0015411162,2.3438728e-05,7.3019265e-07,1.5698492e-05,0.00053507386,1.82132e-05,5.8582056e-05,2.8178498e-05,2.5918685e-05,0.0004227625,0.03909402,5.384809e-06,0.0002649799,2.3790737e-05,0.00032625,7.269006e-05,5.353604e-05,0.00057493144,0.0013864428,0.0069681043,0.0019045124,1.5709873e-05,0.0011480585,2.2330325e-05,2.7303648e-05,1.5387689e-06,1.3936689e-06,0.0014483366,4.301238e-05,3.9444312e-05,0.0003140035,9.29878e-06,0.0003299969,5.35224e-06,3.178659e-06
5841,0.00044938512,0.10806368,0.007617749,0.0002375997,0.003640921,0.0031614841,0.47511014,3.2461045e-05,8.595455e-06,0.00066190015,0.2713484,0.0015633354,0.003059673,0.00041546754,0.00038292079,3.0226036e-07,0.00021398581,0.00041201385,0.0031770305,4.0812072e-05,0.0013991644,2.83943e-07,0.00010125027,0.00018329437,2.8332792e-05,9.039256e-05,1.4163445e-05,0.015939059,2.8320876e-06,2.2212666e-06,2.536007e-05,0.0028234648,0.00023213307,0.00011333287,0.001615172,0.022522535,0.0016186273,0.011832912,6.452417e-05,0.00048333095,0.002336561,0.0003324086,0.0001687758,0.0005913179,0.00048572096,0.00017756708,0.0028955508,0.008669921,0.00044841805,0.001429148,4.3496282e-05,0.00013088132,1.894604e-05,4.3441497e-07,0.018809598,0.000882395,9.450832e-05,0.023356207,0.00028241376,0.00011171091,4.123936e-05,2.4982887e-06
