,Branden & brandweer,Politiek & verkiezingen,Politie,Inlichtingendienst,Diplomatie,Discriminatie,Demonstraties,Defensie,Duurzame energie,Klimaatverandering,Rechtbank & rechter,Criminaliteit & drugs,Criminaliteit & geweld,Diefstal,Corruptie & fraude,Veehouderijen & vlees,Landbouw & boeren,Werk,Woningmarkt,Pensioen,Oorlog & conflicten,Stikstof,Kernenergie,Belasting,Vakbonden,Reizen & Openbaar vervoer,Studielening,Onderwijs,Vliegen,Vakantie & tourisme,Seksueel misbruik & seksualiteit,Voetbal,Data & privacy & algoritmes,Sport,Zorg,Coronavirus,Asielzoekers & vluchtelingen,Europese Unie,Afval,Homoseksualiteit,Medicijnen,Gas,Natuur & dieren,Aanslagen & terrorisme,Banken,Verkeer,Bedrijfsleven & economie,Consumenten,Cultuur & musea,Olie & kolen & grijze energie,Prostitutie & mensenhandel,Zwangerschap & abortus ,Festival & feesten,Scheepvaart,Islam,Christendom,Wiet,China,Natuurramp & extreem weer,Mensenrechten,Koningshuis,Ruimtevaart
9600,4.652434e-05,0.00011648677,0.000114050075,4.470717e-05,3.9136758e-06,1.7085915e-05,0.00030443878,1.68731e-06,3.217769e-05,0.00032749103,0.00037030195,0.00012217113,0.00031621326,0.00018157459,0.0002554938,8.494295e-05,2.532012e-05,0.038773954,0.0030843248,0.0010912482,2.5238835e-06,0.00017899384,1.6031287e-05,0.0006576646,0.00012817208,0.0029941006,4.1019972e-05,0.003885313,0.00027142573,5.551794e-05,8.191608e-06,7.076507e-05,0.0011794363,0.00029879107,0.00031836523,0.0032579121,1.39099875e-05,0.0010647803,1.1459366e-05,1.1885326e-06,0.00010391383,2.6105545e-06,0.0004551358,3.2210332e-06,0.2319291,0.00012154874,0.7043439,0.0016630308,0.00015595793,9.4747185e-05,2.3967461e-06,3.351459e-07,1.854382e-05,5.726774e-07,7.605917e-06,4.6938496e-08,5.5690302e-06,0.001091658,5.724759e-05,3.902253e-06,8.0278295e-07,0.00016851419
9620,0.0006492236,0.00020443386,0.00039791837,3.819791e-06,3.5204453e-06,2.4284047e-05,0.0007911452,1.4041798e-06,1.2069899e-05,0.00045135405,0.0022971418,0.00015456718,0.001391859,0.0003367548,3.8834754e-05,3.366391e-05,7.74795e-05,0.14375663,0.014458128,0.0008206947,8.754406e-06,5.1001833e-05,3.4376935e-05,0.005065685,0.0001286829,0.0018329972,0.00032756798,0.007555186,0.00034685503,5.108687e-06,1.2916445e-05,0.00019451391,0.00071052345,0.00018118194,0.009682484,0.00071917643,0.00011651297,0.0015310807,0.0008834933,1.4490801e-06,0.00020537629,2.0662214e-05,0.000445885,6.598298e-06,0.06457509,0.0005207243,0.7297908,0.006558884,0.00013596457,0.00031355827,1.5272332e-06,3.5635396e-05,2.1946944e-06,2.0097148e-07,2.405612e-05,2.596852e-07,0.00029703454,0.0008309862,3.372345e-05,1.9712118e-06,6.7583166e-08,0.00090431556
9640,0.027084615,0.00071927666,0.004856525,9.847223e-07,4.0431332e-05,8.554462e-06,0.0022664086,7.5684284e-06,9.3662326e-05,0.0008673311,0.00018547694,0.0006423632,0.0003492673,1.3274633e-05,5.4757063e-05,0.00078772433,0.0033216728,0.62806535,0.03967735,0.0037159885,1.8853112e-05,0.00027177815,0.00029266198,0.0093875695,0.0011254234,0.0023765303,0.019384177,0.03208309,0.0007271192,1.8074856e-05,3.6516492e-06,8.3549174e-05,6.5613196e-05,2.2734423e-05,0.0009610916,0.000119085315,0.0006682017,0.054086804,0.0027546773,1.6665516e-06,0.00011265585,3.1152358e-05,0.0030695575,5.5945357e-06,0.07776443,0.0013605539,0.05211,0.016071865,0.00037025678,0.0018279278,7.16284e-05,1.3331878e-05,2.4477815e-06,7.8538153e-07,5.151563e-05,2.4629999e-06,0.008526552,0.00045528007,0.00016026107,2.6376574e-05,4.8415654e-07,0.0007539266
9660,0.001018351,0.0013710861,0.00011309705,1.8783561e-07,5.3793996e-05,0.00012139917,0.015769437,0.0017223499,0.000104787425,0.0019748625,5.368192e-05,3.8171824e-05,0.00015260828,3.679658e-07,2.6441567e-05,0.00096541416,0.016223196,0.26813024,0.00229402,0.0055386024,0.0013824222,0.00062637095,0.0029855948,5.0015726e-05,0.00024494572,0.00035871236,0.0002769412,0.0021348048,0.003204767,1.2266953e-07,3.0958478e-07,0.0003035869,6.7012606e-06,6.8243935e-05,0.00012087065,0.00051846326,0.0005758303,0.62617135,0.00089339435,1.0555289e-07,5.4133e-05,3.545741e-05,0.00017726285,7.5402466e-05,0.0021490373,0.001788594,0.028823307,0.0013402553,6.140106e-05,0.007100197,1.3751117e-06,1.306618e-05,5.478425e-07,1.3469181e-05,1.6284721e-05,2.08255e-06,0.00070378446,0.00023498018,0.00052714173,5.060333e-05,9.4361263e-07,0.001235101
9680,4.781805e-05,0.001159033,4.7192436e-05,2.805754e-07,5.3768115e-05,5.307348e-05,0.012476782,0.0009880345,0.00038061384,0.012638972,3.3623305e-06,5.756767e-06,6.557753e-06,3.3512894e-08,3.7737e-05,0.0007251777,0.017839104,0.05617056,0.00016809208,0.0044613816,0.00012447251,0.003091499,0.0003050252,5.2638684e-06,0.00027074726,0.0008142175,2.4985155e-05,0.00071394275,0.0053468556,1.0375322e-07,7.807531e-08,0.0001773669,1.0183348e-06,4.618768e-05,6.9771027e-06,0.0003213837,0.00020465614,0.8680825,0.00048260376,8.696969e-08,1.471162e-05,1.2391235e-05,0.00025649744,4.388289e-05,0.0006706697,0.0006934529,0.005454744,0.001598952,8.037368e-06,0.00369646,8.45345e-07,2.7464878e-06,4.710785e-07,8.124086e-06,7.361534e-06,4.8770016e-07,1.7659415e-05,8.928789e-05,6.616062e-05,6.382223e-06,1.274367e-06,6.599933e-05
9700,0.0003713371,0.010153574,0.00049526023,1.7601273e-05,0.0003322051,0.00031689208,0.09431051,0.0024920555,5.6894758e-05,0.009124915,0.0018212325,0.00046283548,0.00027232943,5.8995324e-06,0.0014795858,0.00022019428,0.03306472,0.07898143,0.0025266695,0.0031734225,0.0029531112,0.00033496323,0.0003093702,0.00034915825,0.005182465,0.0005730984,7.823144e-05,0.013006517,0.0063708383,3.5302446e-06,1.1703398e-05,0.015265776,6.852498e-05,0.0032342568,0.00033303554,0.04005195,0.00060523796,0.32362,9.841119e-05,4.654371e-06,0.00040242772,3.35757e-05,0.001868371,0.000558906,0.007710798,0.00022718582,0.3338019,0.0014616242,2.4484008e-05,0.0001748433,1.4278291e-05,0.00012520734,2.030602e-05,4.5238437e-07,6.355701e-05,1.4673624e-05,0.00016268902,0.00018136826,0.0005849016,2.9977688e-05,5.3613952e-05,0.0003505325
9720,0.0016958304,0.033694644,0.021632653,0.0018568654,0.0013164099,6.178874e-05,0.17428143,0.0011276774,8.241877e-06,0.0043695667,0.15179792,0.02751126,0.031816088,0.002745814,0.03094918,0.0011702207,0.006519449,0.0044209715,0.00064608816,0.009255426,0.0030503187,0.00055007014,6.48056e-05,0.0008568232,0.0031114947,0.0010062614,1.6625996e-05,0.004729464,0.0043426333,6.645478e-06,0.0026014354,0.0106192725,0.00022123905,0.035703838,0.0038998357,0.059145585,0.000143237,0.024526713,6.669233e-05,0.00015999867,0.0006271026,4.3648847e-06,0.013174851,0.00018974242,0.25292444,0.0028749534,0.04056792,0.008144948,1.5519081e-05,0.00021915154,1.6455066e-06,6.466404e-05,6.693739e-05,1.4439943e-06,0.0032422822,0.00070468127,0.0014314838,0.010125495,0.0006517445,0.0012090269,3.0353836e-05,0.0020267316
9740,0.0003853366,0.0054321648,0.005833999,0.0017760057,0.0005856516,0.00014796753,0.010079403,0.002082819,2.5379154e-06,0.0002551177,0.22242804,0.19760144,0.032338127,0.0005428712,0.031723343,1.9551546e-05,0.0001756401,0.00729008,9.7249016e-05,0.0022679071,0.000729597,0.00015211376,0.00053907745,0.000108352724,0.000435357,0.010273052,1.4675391e-05,0.0067941127,0.12560073,4.0776195e-06,0.017747907,0.0029468301,0.0006191341,0.020206362,0.01878481,0.06739787,2.3149596e-05,0.0069554644,3.955554e-06,0.0007355782,0.0010146938,8.356205e-06,0.0008941979,0.0005751346,0.041077778,0.0003613405,0.094379626,0.0017899189,0.00048182506,0.00017358473,1.9933335e-05,0.0015454446,0.00015301858,6.700238e-06,0.00344011,0.0015141492,0.0019156717,0.04224454,0.00047165246,8.03393e-05,0.00079942105,0.0059150984
9760,0.00035276348,0.050707214,0.0010678952,7.894601e-05,0.012324267,1.2033502e-05,0.094380446,0.0051303627,9.166539e-06,0.00023430961,0.006675375,0.0004817774,0.006529889,1.177155e-05,0.0057399604,1.2139077e-05,0.00028257084,0.2669618,0.00070948945,0.0021856856,0.011344649,2.356824e-05,0.0005073073,3.8130423e-05,0.0023998378,0.0010724763,5.197508e-06,0.0011345914,0.010780154,8.376901e-06,0.0006991918,0.119202085,2.02904e-05,0.037900455,0.010684759,0.11122428,0.00031118316,0.113836974,6.464093e-06,8.5535e-06,0.000512904,2.5086285e-05,0.0019043011,0.0044920747,0.008214681,0.002702386,0.051422838,0.0027273286,0.00066294003,0.0006608411,5.4664174e-06,0.0010120746,7.8258845e-06,1.7016111e-05,7.600516e-05,0.0015502458,8.750327e-05,0.038306024,0.0012547468,2.0466396e-05,0.0086020585,0.00063879875
9780,0.0024347636,4.7990892e-05,0.000101976744,4.4958153e-07,9.29341e-05,1.6260465e-05,0.004166895,2.0466145e-05,0.00040848358,0.00040023375,6.8742964e-05,1.1328056e-05,8.433949e-05,1.8286395e-06,3.9681694e-05,2.503771e-05,0.00013089024,0.07142199,0.033459205,0.00021362046,0.00014730735,2.2516855e-05,0.0016413351,0.00061514456,0.00014452724,0.0025007834,1.4299735e-06,0.00011088974,0.008477551,1.3076556e-05,3.1085924e-07,0.020863626,1.6145932e-05,0.00030974695,0.00021630396,0.007126662,0.0002727922,0.046526257,0.00021808918,9.928918e-08,2.2714179e-05,0.0007617979,0.0017425774,0.00024475093,0.0151434215,0.00030843468,0.7627185,0.008631731,0.001142786,0.0015103468,2.2877657e-06,1.36887775e-05,1.4190281e-05,6.4922656e-06,4.402871e-06,3.6103899e-07,5.4432454e-05,0.0018396875,0.0031244385,3.027257e-06,0.00028507953,5.3138916e-05
